LLHHLLLLLHHHLLLLHHHHHHLLHLLHLHLLLLHLHHLLLLHLLLLLLLLHLHHLLHLLHHLH
W_LIST: 9.89588 2.47436 2.0962 -2.49373 -2.32421 3.35399 1.95111 -1.19315 1.73478 -9.22919 8.43306 -8.2763 -8.81875 0.0599057 -2.93984 -6.6632 -8.55361 -9.98649 -2.8697 8.98638 -1.17972 -4.56073 3.1847 -3.5853 2.12069 8.064 7.25188 9.55012 -9.17403 4.67026 6.60392 2.86159 3.71104 -4.40862 6.77685 -5.73711 -7.64301 -8.44614 0.251021 2.22148 -0.13792 2.34423 -2.54267 -8.97248 6.66403 6.89095 -1.33062 -2.89533 -7.40967 -8.9101 2.86124 8.79494 7.08544 -2.93429 -7.24481 -7.77456 8.0208 5.54904 -5.94695 -3.33392 3.57548 1.66344 1.23956 -5.78738 
st	op	ed	phy
SITE: 8	9	11	1
SITE: 55	56	58	1
SITE: 57	58	60	0
SITE: 55	57	60	0
SITE: 32	34	35	0
SITE: 17	19	20	0
SITE: 18	21	22	1
SITE: 17	18	22	1
SITE: 17	22	23	1
SITE: 17	23	24	0
SITE: 17	24	25	0
SITE: 41	43	44	0
SITE: 7	10	11	0
SITE: 8	12	13	0
SITE: 7	11	13	1
SITE: 7	8	14	1
SITE: 6	7	14	0
SITE: 6	14	15	0
SITE: 4	5	13	1
SITE: 4	6	15	1
SITE: 4	15	16	0
SITE: 13	17	20	1
SITE: 4	16	20	1
SITE: 4	20	25	1
SITE: 40	41	44	1
SITE: 39	42	44	1
SITE: 53	55	59	0
SITE: 53	54	60	1
SITE: 52	53	60	1
SITE: 50	51	59	0
SITE: 50	52	60	1
SITE: 49	50	60	1
SITE: 47	49	59	0
SITE: 47	48	60	0
SITE: 45	47	59	0
SITE: 45	59	60	0
SITE: 45	60	61	0
SITE: 46	61	63	0
SITE: 45	62	63	1
SITE: 40	44	46	1
SITE: 40	45	63	1
SITE: 39	46	63	0
SITE: 32	35	36	0
SITE: 33	37	38	1
SITE: 32	36	38	1
SITE: 33	39	40	1
SITE: 33	40	63	0
SITE: 32	33	63	0
SITE: 30	32	38	1
SITE: 30	31	63	1
SITE: 28	30	38	1
WARN: Unitary gate is identity
SITE: 29	29	29	0
SITE: 27	28	63	0
SITE: 26	27	63	0
SITE: 13	25	38	1
WARN: Unitary gate is identity
SITE: 26	26	26	1
SITE: 4	13	63	1
SITE: 2	4	38	0
WARN: Unitary gate is identity
SITE: 3	3	3	1
SITE: 0	0	38	1
SITE: 1	63	63	1
SITE: 1	1	38	1
WARN: Unitary gate is identity
SITE: 38	38	38	0
WARN: Unitary gate is identity
SITE: 2	2	2	0
MPS Info: -20.2397 0.356674 0.000904876 
Writing MPS done!
