HLHLLHHHLLLLHHLHHLLLLLLHHHHHHLLHLLHLLHHHHHLHLLLHHLHHHHHLHHLLLHLL
W_LIST: 1.12565 0.23146 -1.32113 0.450573 -0.579699 -1.10529 1.5997 0.796466 -1.64944 -1.29515 0.789419 -0.423994 0.84262 -0.465068 1.12984 -0.729942 -0.468915 1.22885 -0.409697 -1.54111 -0.28553 1.3285 1.0331 1.43222 0.334708 0.826314 0.948503 1.17984 -0.73028 1.15844 0.644798 -1.003 -1.29051 1.25739 -1.58785 0.609006 -0.278861 0.970424 -0.113914 1.37375 -0.662516 -0.199312 0.576971 -0.601094 -1.21399 0.863358 -1.57335 -1.12798 1.13174 -0.472846 -0.77866 -0.972711 0.317434 0.514221 1.45201 0.721923 1.50856 0.657255 0.129328 -0.351947 -1.21201 -1.21737 1.6495 -1.4774 
st	op	ed	phy
SITE: 30	32	33	0
SITE: 30	33	34	1
SITE: 30	34	35	1
SITE: 31	36	37	0
SITE: 30	35	37	1
SITE: 30	37	38	0
SITE: 30	31	39	1
SITE: 30	39	40	0
SITE: 28	29	38	1
SITE: 28	38	40	0
SITE: 27	28	40	1
SITE: 27	40	41	1
SITE: 27	41	42	1
SITE: 27	42	43	1
SITE: 30	44	45	0
SITE: 27	43	45	1
SITE: 27	45	46	1
SITE: 30	46	48	0
SITE: 27	47	48	1
SITE: 27	48	49	0
SITE: 27	30	50	0
SITE: 26	27	50	0
SITE: 25	26	50	0
SITE: 24	25	50	0
SITE: 23	24	50	0
SITE: 22	23	50	0
SITE: 20	21	49	1
SITE: 20	22	50	1
SITE: 19	20	50	0
SITE: 18	19	50	0
SITE: 17	49	50	1
SITE: 16	17	50	1
SITE: 16	50	51	1
SITE: 16	51	52	1
SITE: 16	52	53	1
SITE: 16	18	54	0
SITE: 14	16	53	1
WARN: Unitary gate is identity
SITE: 15	15	15	1
SITE: 13	14	54	1
SITE: 12	13	54	1
SITE: 11	12	54	0
SITE: 9	10	53	1
WARN: Unitary gate is identity
SITE: 11	11	11	0
SITE: 7	9	53	0
WARN: Unitary gate is identity
SITE: 8	8	8	0
SITE: 5	6	53	0
WARN: Unitary gate is identity
SITE: 7	7	7	0
SITE: 5	54	55	0
SITE: 5	55	56	1
SITE: 5	56	57	0
SITE: 5	57	58	0
SITE: 5	58	59	1
SITE: 5	59	60	0
SITE: 53	60	62	0
SITE: 5	61	62	1
SITE: 5	62	63	1
SITE: 4	5	63	1
SITE: 3	4	63	0
SITE: 2	3	63	1
SITE: 1	2	63	1
SITE: 0	63	63	0
SITE: 0	0	53	0
WARN: Unitary gate is identity
SITE: 53	53	53	0
WARN: Unitary gate is identity
SITE: 1	1	1	1
MPS Info: 2.7614 1.72726 0.556641 
Writing MPS done!
