LHHLLHHLLHLHLHLLHHHLHLHHLLHLLHHLLLHLLLHHHHLHHHHHHHHHLLHLLHHHLLLH
W_LIST: 1.44656 -2.58951 1.64679 -1.60143 -0.180516 2.04895 0.881416 -1.35313 2.9928 2.56608 -1.72143 1.16455 2.48282 -1.65602 -0.580465 0.526626 2.88528 -1.52327 2.37405 2.50787 -0.670015 2.38156 -0.266896 -2.33092 2.07515 -2.08623 1.87583 -2.16392 0.0410238 0.651424 1.89021 -2.25021 -0.505537 0.287636 2.07288 -0.718728 -1.80448 -0.472983 0.127015 0.908098 -2.89546 -0.470502 0.0579609 -1.36116 -0.77746 -2.22137 2.33461 2.25007 -1.69988 -2.72698 2.14047 -1.43449 2.99932 -1.85156 1.48179 -2.44012 0.630386 2.23475 -1.44935 -2.69013 2.80974 -2.36421 0.0597352 -1.75709 
st	op	ed	phy
SITE: 57	59	60	1
SITE: 57	60	61	1
SITE: 57	61	62	0
SITE: 56	57	62	0
SITE: 55	58	62	1
SITE: 54	55	62	0
SITE: 54	56	63	1
SITE: 53	54	63	0
SITE: 52	53	63	0
SITE: 51	52	63	1
SITE: 50	51	63	1
SITE: 49	50	63	0
SITE: 47	49	62	1
SITE: 47	48	63	1
SITE: 45	46	62	0
SITE: 44	45	62	1
SITE: 44	47	63	0
SITE: 42	43	62	1
SITE: 42	44	63	1
SITE: 40	41	62	1
SITE: 40	42	63	0
SITE: 39	40	63	1
SITE: 38	39	63	0
SITE: 37	62	63	1
SITE: 36	38	63	0
SITE: 35	36	63	0
SITE: 34	37	63	1
SITE: 33	34	63	0
SITE: 32	33	63	1
SITE: 30	31	35	0
SITE: 30	32	63	0
SITE: 29	30	63	0
SITE: 27	29	35	0
SITE: 27	28	63	1
SITE: 26	27	63	0
SITE: 25	26	63	0
SITE: 24	25	63	0
SITE: 23	24	63	1
SITE: 22	23	63	1
SITE: 21	22	63	1
SITE: 20	21	63	1
SITE: 19	20	63	1
SITE: 17	18	35	0
WARN: Unitary gate is identity
SITE: 19	19	19	1
SITE: 16	17	63	1
SITE: 15	16	63	0
SITE: 14	15	63	1
SITE: 12	13	35	1
SITE: 12	14	63	0
SITE: 10	12	35	1
SITE: 10	11	63	0
SITE: 9	10	63	0
SITE: 7	9	35	0
WARN: Unitary gate is identity
SITE: 8	8	8	1
SITE: 6	7	63	0
SITE: 4	5	35	0
WARN: Unitary gate is identity
SITE: 6	6	6	0
SITE: 2	3	35	0
WARN: Unitary gate is identity
SITE: 4	4	4	1
SITE: 1	2	63	0
SITE: 0	63	63	1
WARN: Unitary gate is identity
SITE: 1	1	1	1
WARN: Unitary gate is identity
SITE: 0	0	0	1
WARN: Unitary gate is identity
SITE: 35	35	35	0
MPS Info: 8.85428 0.82019 0.000282968 
Writing MPS done!
