LHLHLLLLHLLLHLHLLHHLHLLLHLHHLHLLLHHLLHLHHLLLHLHLHLLHLHLHLLHLHLHL
W_LIST: -3.90071 -2.17746 1.01984 1.17324 3.47321 1.53738 2.59355 -0.440273 1.92572 -1.20647 1.72287 -0.164999 -2.80328 -0.948955 -3.46225 2.90515 -1.07365 -0.882271 2.98868 -0.617305 -0.655603 -3.95262 -1.69293 1.11834 -1.18721 -0.623709 -3.22217 -3.41045 -2.0462 2.25292 -0.283094 -1.48263 1.97945 -3.28913 3.5544 -1.09686 2.97026 0.280846 2.18174 -2.25301 -3.76524 3.33242 -1.77081 -0.969505 3.51336 -3.01822 2.69765 3.11597 2.67344 0.0969146 -2.62317 0.535396 0.675294 -1.12283 3.73931 -3.78784 1.97107 -0.320872 1.50807 -2.52089 -1.86791 -0.793604 -2.14712 3.82676 
st	op	ed	phy
SITE: 53	55	56	1
SITE: 53	54	57	1
SITE: 52	53	57	1
SITE: 32	34	35	0
SITE: 31	33	35	1
SITE: 31	32	36	1
SITE: 31	36	37	1
SITE: 31	35	38	0
SITE: 31	38	39	1
SITE: 37	40	41	1
SITE: 31	39	41	1
SITE: 31	41	42	1
SITE: 37	42	44	0
SITE: 31	37	44	1
SITE: 31	44	45	0
SITE: 31	45	46	0
SITE: 30	31	46	0
SITE: 28	29	43	0
SITE: 28	30	46	1
SITE: 27	28	46	0
SITE: 50	51	56	0
SITE: 50	56	57	1
SITE: 49	50	57	0
SITE: 52	58	59	0
SITE: 49	57	59	0
SITE: 48	49	59	1
SITE: 47	48	59	0
SITE: 43	47	52	1
SITE: 43	46	59	0
SITE: 27	52	59	1
SITE: 25	26	43	1
SITE: 25	27	59	1
SITE: 23	24	43	1
WARN: Unitary gate is identity
SITE: 25	25	25	0
SITE: 22	23	59	1
SITE: 20	21	43	0
WARN: Unitary gate is identity
SITE: 22	22	22	0
SITE: 18	19	43	0
WARN: Unitary gate is identity
SITE: 20	20	20	0
SITE: 17	18	59	0
SITE: 15	16	43	0
WARN: Unitary gate is identity
SITE: 17	17	17	0
SITE: 14	15	59	1
SITE: 13	14	59	1
SITE: 11	12	43	1
WARN: Unitary gate is identity
SITE: 13	13	13	0
SITE: 10	11	59	0
SITE: 9	10	59	1
SITE: 8	9	59	0
SITE: 7	8	59	0
SITE: 6	7	59	0
SITE: 5	6	59	1
SITE: 4	5	59	1
SITE: 3	4	59	1
SITE: 1	2	43	1
SITE: 1	3	59	1
SITE: 0	0	59	0
SITE: 1	59	60	0
SITE: 43	60	62	1
SITE: 1	1	62	1
SITE: 43	63	63	1
SITE: 43	62	62	1
WARN: Unitary gate is identity
SITE: 61	61	61	0
WARN: Unitary gate is identity
SITE: 43	43	43	1
MPS Info: -5.70361 0.727402 0.1173 
Writing MPS done!
