LHLLLHHHLHLHHHHHHHLLHLHHLHHHHLLHLLHHLHHHHLLHHHLHLHLHLLLLHLLLLLLL
W_LIST: -1.37781 -0.820274 0.29736 1.90853 2.19435 -3.1677 -3.45535 -2.98391 -1.05946 0.378622 1.61508 1.98107 0.893578 -2.12218 -3.86634 -0.96581 -0.124828 -3.9527 -2.84664 -3.10807 3.12286 3.5985 1.55297 -0.274284 1.76999 3.91095 3.74725 1.98806 -0.0885443 -3.40068 -2.39813 1.46684 -2.12949 1.22402 2.4541 -2.24048 -0.584863 -1.65941 1.39747 -1.57083 3.05498 -2.72099 -1.50327 -1.57542 -1.8173 -1.51112 -1.64277 1.91709 1.70667 0.982183 2.48052 3.52699 3.95429 0.350288 -1.90403 -2.0172 0.0085077 2.02736 2.66575 -0.423248 0.272621 -2.08237 1.01873 -2.64941 
st	op	ed	phy
SITE: 38	40	41	0
SITE: 37	38	41	0
SITE: 36	37	41	1
SITE: 35	39	41	1
SITE: 34	35	41	1
SITE: 32	34	36	0
SITE: 32	33	41	1
SITE: 31	32	41	0
SITE: 30	31	41	0
SITE: 28	29	36	0
SITE: 28	30	41	0
SITE: 27	36	41	0
SITE: 26	27	41	0
SITE: 26	41	42	0
SITE: 26	28	43	0
SITE: 24	26	42	0
SITE: 24	25	43	0
SITE: 23	24	43	1
SITE: 22	23	43	1
SITE: 21	22	43	0
SITE: 19	21	42	1
SITE: 19	20	43	0
SITE: 19	43	44	1
SITE: 19	44	45	1
SITE: 42	46	47	0
SITE: 19	45	47	1
SITE: 19	47	48	0
SITE: 19	48	49	1
SITE: 19	42	50	0
SITE: 19	50	51	1
SITE: 19	51	52	0
SITE: 19	52	53	1
SITE: 19	53	54	1
SITE: 19	54	55	0
SITE: 19	55	56	0
SITE: 19	56	57	0
SITE: 49	58	59	1
SITE: 19	57	59	1
SITE: 49	59	61	0
SITE: 19	60	61	1
SITE: 19	61	62	0
SITE: 19	62	63	1
SITE: 18	19	63	0
SITE: 16	17	49	1
WARN: Unitary gate is identity
SITE: 18	18	18	0
SITE: 14	15	49	1
WARN: Unitary gate is identity
SITE: 16	16	16	1
SITE: 13	14	63	1
SITE: 12	13	63	1
SITE: 11	12	63	0
SITE: 10	11	63	0
SITE: 9	10	63	1
SITE: 7	8	49	0
WARN: Unitary gate is identity
SITE: 9	9	9	0
SITE: 6	7	63	1
SITE: 4	6	49	1
WARN: Unitary gate is identity
SITE: 5	5	5	1
SITE: 2	3	49	1
WARN: Unitary gate is identity
SITE: 4	4	4	1
SITE: 1	2	63	0
SITE: 0	63	63	0
WARN: Unitary gate is identity
SITE: 0	0	0	0
WARN: Unitary gate is identity
SITE: 1	1	1	1
WARN: Unitary gate is identity
SITE: 49	49	49	1
MPS Info: 2.68196 0.95179 1.89122e-07 
Writing MPS done!
