LHHLLHHLLHLHLHLLHHHLHLHHLLHLLHHLLLHLLLHHHHLHHHHHHHHHLLHLLHHHLLLH
W_LIST: 4.82186 -8.63169 5.48929 -5.33808 -0.601719 6.82983 2.93805 -4.51043 9.97601 8.55358 -5.73812 3.88183 8.27605 -5.52006 -1.93488 1.75542 9.61759 -5.07757 7.91352 8.35955 -2.23338 7.93854 -0.889654 -7.76973 6.91715 -6.9541 6.25278 -7.21306 0.136746 2.17141 6.30071 -7.50069 -1.68512 0.958785 6.90959 -2.39576 -6.01492 -1.57661 0.423382 3.02699 -9.65155 -1.56834 0.193203 -4.53719 -2.59153 -7.40455 7.78202 7.50024 -5.66627 -9.08992 7.13491 -4.78162 9.99773 -6.17188 4.93931 -8.13375 2.10129 7.44918 -4.83118 -8.96709 9.3658 -7.88071 0.199117 -5.85697 
st	op	ed	phy
SITE: 19	21	22	1
SITE: 37	39	40	0
SITE: 59	60	62	1
SITE: 34	36	37	0
SITE: 9	10	12	0
SITE: 31	32	34	0
SITE: 56	57	59	0
SITE: 5	7	8	0
SITE: 12	13	15	1
SITE: 19	20	23	1
SITE: 4	5	8	0
SITE: 53	55	56	0
SITE: 24	25	27	0
SITE: 52	53	56	0
SITE: 12	14	16	0
SITE: 30	31	34	0
SITE: 26	27	29	0
SITE: 35	37	40	0
SITE: 23	24	28	1
SITE: 3	6	8	0
SITE: 45	46	48	0
SITE: 48	49	51	1
SITE: 42	43	45	1
SITE: 3	8	9	1
SITE: 51	52	56	1
SITE: 2	3	9	0
SITE: 35	40	41	1
SITE: 30	34	35	0
SITE: 12	16	17	0
SITE: 2	9	11	0
SITE: 51	54	58	0
SITE: 17	18	22	0
SITE: 41	44	45	1
SITE: 1	2	11	0
SITE: 22	23	28	1
SITE: 41	45	47	1
SITE: 58	59	62	1
SITE: 19	26	28	0
SITE: 56	61	62	0
SITE: 19	22	29	1
SITE: 48	50	56	0
SITE: 1	11	12	0
SITE: 30	33	38	1
SITE: 12	17	19	1
SITE: 38	41	47	1
SITE: 51	58	62	1
SITE: 29	30	38	0
SITE: 35	38	47	0
SITE: 42	47	51	0
SITE: 19	29	35	0
SITE: 1	12	15	1
SITE: 19	35	42	0
SITE: 28	48	51	1
SITE: 15	19	42	1
WARN: Unitary gate is identity
SITE: 15	15	15	1
SITE: 0	1	28	1
SITE: 0	0	42	1
SITE: 42	51	62	1
WARN: Unitary gate is identity
SITE: 28	28	28	1
SITE: 4	56	62	1
SITE: 4	63	63	1
WARN: Unitary gate is identity
SITE: 42	42	42	0
WARN: Unitary gate is identity
SITE: 4	4	4	1
WARN: Unitary gate is identity
SITE: 62	62	62	1
MPS Info: 29.1039 0.048831 0.00125526 
Writing MPS done!
