HHHHHLHHLHLHLHHLLHHLHHLLHHHLLHLHHLHHLHHLHHLHLHHHHHLHHLLHLHHLLHLH
W_LIST: -0.574334 -1.63978 0.93653 2.04982 0.941473 1.24344 1.09766 1.6763 -0.60693 -1.68489 -0.166706 -1.92582 -2.18229 -0.919471 -1.23379 1.05063 0.80775 1.4815 -0.537622 0.794098 -0.451134 2.10364 1.73329 -0.579457 0.460073 -0.991808 2.11999 0.496384 -0.580023 0.909133 0.651581 -1.30565 -1.9498 -0.846261 1.84019 1.73143 0.164349 -0.101879 0.684757 -0.303544 -2.22103 -1.54214 -0.493241 1.51905 0.721352 -1.74169 1.69229 1.7813 0.11852 -1.03075 0.067219 1.92888 -0.968586 1.28395 1.6645 0.279211 -1.51113 0.774375 -0.123606 0.551125 -1.78291 1.18076 -0.602153 0.432206 
st	op	ed	phy
SITE: 25	26	28	0
SITE: 24	27	28	1
SITE: 24	28	29	0
SITE: 25	29	31	0
SITE: 24	30	31	1
SITE: 24	31	32	1
SITE: 24	32	33	1
SITE: 24	33	34	0
SITE: 25	34	36	0
SITE: 24	35	36	0
SITE: 24	25	37	1
SITE: 22	23	36	0
SITE: 22	36	37	1
SITE: 22	37	38	1
SITE: 24	38	40	0
SITE: 22	24	40	0
SITE: 20	22	39	1
SITE: 20	21	40	0
SITE: 19	20	40	0
SITE: 18	19	40	1
SITE: 17	18	40	1
SITE: 17	40	41	1
SITE: 17	41	42	1
SITE: 16	17	42	0
SITE: 16	42	43	0
SITE: 16	43	44	0
SITE: 16	44	45	1
SITE: 16	45	46	1
SITE: 39	47	48	0
SITE: 16	46	48	0
SITE: 16	48	49	0
SITE: 39	49	51	1
SITE: 16	39	51	0
SITE: 16	51	52	0
SITE: 16	52	53	1
SITE: 14	15	50	1
WARN: Unitary gate is identity
SITE: 16	16	16	1
SITE: 13	14	53	1
SITE: 12	13	53	1
SITE: 10	12	50	0
WARN: Unitary gate is identity
SITE: 11	11	11	1
SITE: 9	10	53	0
SITE: 7	9	50	1
WARN: Unitary gate is identity
SITE: 8	8	8	0
SITE: 6	7	53	0
SITE: 6	53	54	1
SITE: 6	54	55	1
SITE: 6	55	56	1
SITE: 6	56	57	0
SITE: 6	57	58	0
SITE: 5	6	58	0
SITE: 4	5	58	1
SITE: 3	4	58	0
SITE: 1	3	50	0
SITE: 1	2	58	0
SITE: 0	1	58	1
SITE: 0	0	59	1
SITE: 59	60	62	0
SITE: 58	61	62	0
SITE: 50	59	62	1
SITE: 50	63	63	0
SITE: 50	58	62	1
WARN: Unitary gate is identity
SITE: 50	50	50	1
WARN: Unitary gate is identity
SITE: 62	62	62	1
MPS Info: 15.4511 1.68428 0.0814266 
Writing MPS done!
